Record ID,AIM - Actionability Date,AIM - Company Notes,AIM - Direct Relationship,AIM - EBITDA Estimate,AIM - Ranking,AIM - Revenue Estimate,AIM - Top Prospect,Pipeline Opportunity,Company name,Company owner,AIM - Next Touch Date,AIM - Actionable Date,State/Region,City,Description,AIM - Known Ranking,FTE,Create Date,Last Modified Date,Associated Company,Associated Company IDs
18267127311,,,,,C,,,,Safety Provisions,Jeffrey Bumb,2024-06-12,,ID,Rexburg,"Safety Provisions, Inc. is a hub for OSHA eLearning and offline compliance safety training. The company offers training courses that are built by expert writers specifically to comply with current OSHA or Canada safety training standards. It does not only travels all across Idaho but all across the country, consulting, performing risk assessments, and training/certifying both operators and trainers on a variety of topics: from forklifts, cranes, aerial lifts, and earth movers to confined space, silica, ladders, CPR, bloodborne pathogens, sexual harassment, violence in the workplace, and more.",,25,2023-11-29 10:58,2024-02-01 19:45,,
18267082396,,Raised $50M in 2023.,,,C,,,,ThetaRay,Jeffrey Bumb,2024-10-08,,M,Hod HaSharon,"ThetaRay, Ltd. provides artificial intelligence-based software-as-a-service transaction monitoring services. The company's big data analytics platform analyzes security and operational anomalies across multiple environments, systems, and protocols. It also offers SONAR, an anti-money laundering transaction monitoring solution that serves fintech businesses and banks.",,146,2023-11-29 10:58,2023-12-15 09:50,,
18267128961,,,,,Not Interesting,,,,Element Products,Jeffrey Bumb,,,CO,259 Berthoud Trl. Broomfield,"Element Products, Inc. is a full-service product development company. The company has participated in the design of some of the most successful consumer products and it will bring that expertise to the project.",,1,2023-11-29 10:58,2023-12-15 09:50,,
18265795512,,,,,C,,,,Armature,Jeffrey Bumb,2024-06-12,,VA,Sterling,"Armature Solutions Corp. provides data management products and services designed to help organizations effectively manage and achieve its governance, risk, compliance, and quality goals. The company serves a variety of industries including education, healthcare, laboratory science, manufacturing, and public service to collect information, analyze data, evaluate performance, measure quality, and predict outcomes.",,17,2023-11-29 10:58,2023-12-15 09:50,,
18267094621,,,,,C,,,,OSHIFY,Jeffrey Bumb,,,FL,Pace,"OSHIFY Corp. is a reliable source of occupational safety and health software, products, and services. It is perfect for small businesses in construction, manufacturing, services, oil and gas, and power energy. The company offers construction, manufacturing, services, software, environmental health and safety, ERP, and information technology.",,6,2023-11-29 10:58,2024-02-01 17:05,,
18267107406,,,,,C,,,,SDS BinderWorks,Jeffrey Bumb,,,IA,Urbandale,"SDS BinderWorks, Inc. provides industry-leading features and flexible delivery options for easy-to-use, custom management, and compliance of information. The company offers a single source SDS management system in a user-friendly website and mobile app developed by safety professionals.",,7,2023-11-29 10:58,2023-12-15 09:50,,
18267141395,,A ranking outside of being a North Ireland based company. ,,,B,,,,Datactics,Jeffrey Bumb,2024-03-12,,NIR,Belfast,"Datactics, Ltd. is a Software Development company that develops data quality and matching software that profiles, cleans, and matches big data. The company specializes in user-friendly data quality and matching software to help business teams across financial services and governments tap into the riches of its data assets. It serves clients throughout the area.",,74,2023-11-29 10:58,2023-12-15 09:50,,
18267144822,,,,,C,,,,TotalSDS,Jeffrey Bumb,2024-06-12,,FL,Tampa,"TotalSDS is a developer of a safety data sheet compliance management platform created to translate and manage data sheets to save time and money. The company's cloud-based software simplifies compliance and chemical information documentation and avoids misclassification of products and compliance fines, enabling chemical companies to have safety data sheets that are readily available, up-to-date, and accessible on computers, tablets, and mobile devices.",,24,2023-11-29 10:58,2023-12-15 09:50,,
18267066978,,,,,C,,,,Crystal Knows,Jeffrey Bumb,,,TN,Nashville,"Crystal Project, Inc. doing business as Crystal Knows provides a software platform that enables users to communicate with coworkers, prospects, and customers based on personality. It offers a Gmail tool that helps users to send emails delivering a well-crafted message that is tailored to the individual's personality, and a Gmail extension that works like a spell-check to assist users to write emails making corrections and suggestions to align with the communication style of the recipient.",,51,2023-11-29 10:58,2024-01-21 08:02,,
18267053341,,Raised $150M in 2021.,,,C,,,,Persona Identities,Jeffrey Bumb,,,CA,San Francisco,"Persona Identities, Inc. is an IT Services and IT consulting company that provides software solutions. The company offers an identity platform for automated identity, government ID, document verification, database lookups, quizzes, reverse phone lookups, and biometric authentication. It serves customers in the United States.",,275,2023-11-29 10:58,2023-12-15 09:50,,
18267146643,,,,,Not Interesting,,,,AU10TIX,Jeffrey Bumb,,,HA,Zalafa,"AU10TIX, Ltd. is a pioneer of multi-channel (front-end, online, mobile) ID authentication and record generation solutions. The company develops and implements solutions that automate the capture, authentication, validation, and generation of digital records of identifying documents such as passports, identity cards, and driving licenses, and etc.",,194,2023-11-29 10:58,2024-01-31 15:39,,
18272362523,,,No,,Qualify,,,,BioRAFT,,,,MA,Cambridge,"BioRAFT, Inc. is an enterprise web-based application used in university and pharmaceutical research centers across the country. The company provides enterprise safety and compliance solutions to scientific research organizations.",,37,2023-11-29 17:21,2024-01-17 16:02,,
18277075306,,Attended Piper Healthcare Conference 2023.,,,B,,,Yes,Innovu,Josh Ruder,,,PA,Pittsburgh,"Developer of a health data management and analytics platform designed to uncover insights from disparate silos of benefit and risk data. The company's platform integrates and validates all data sources into a single secure cloud space to help clients to gain control of their data and generate a full view of their population, enabling clients to use the total rewards and risk data differently to manage and mitigate business and population risk easily.",,97,2023-11-30 01:17,2023-12-15 09:47,,
18276187920,,Attended Piper Healthcare Conference 2023.,,,C,,,Yes,PreludeDx,Josh Ruder,,,CA,Laguna Hills,"Developer of decision-making actionable tools intended to manage early-stage breast cancer. The company's tools improve patient outcomes in breast cancer and reduce the overall cost burden to the healthcare system, enabling breast cancer patients to get personalized treatment.",,40,2023-11-30 01:17,2023-12-15 09:47,,
18276961148,,Attended Piper Healthcare Conference 2023.,,,A,,,Yes,PlatformQ,Josh Ruder,,,MA,Needham Heights,"Operator of a digital media company intended to provide digital engagement solutions in the healthcare and education industries. The company's platform assists in organizing online events by bringing attendees, thought leaders, and product and service providers together in an interactive digital environment, enabling clients with measurable, targeted, and scalable contextual environments for audience education and engagement.",,33,2023-11-30 01:17,2023-12-15 09:47,,
18276226848,,Attended Piper Healthcare Conference 2023.,,,C,,,Yes,BioIntelliSense Inc,Josh Ruder,,,CO,Denver,"Developer of a clinical intelligence platform designed for continuous health monitoring, predictive analytics and algorithmic clinical insights. The company's platform offers medical-grade monitoring services through its sensor-enabled skin-wearing device which performs advanced analytics and data services for early detection of skin temperature, heart rate, respiratory rate, fall detection, coughing sneezing and vomiting frequency to channel real-time data to the platform, enabling hospitals to assess vital signs, physiological biometrics and symptomatic events of patients.",,105,2023-11-30 01:17,2024-01-31 14:40,,
18277081272,,Attended Piper Healthcare Conference 2023.,,,C,,,Yes,Seer Medical Pty,Josh Ruder,,,Victoria,Melbourne,"Developer of a wearable device and cloud computing technology designed to deliver hospital-standard epilepsy monitoring and diagnosis in the home. The company's application monitors epilepsy, cardiac disease, sleep, and other conditions and records medical events via a mobile device and can also review event times graphically to detect long-term illness patterns, providing patients with personalized insights, predictions, and alerts.",,293,2023-11-30 01:17,2023-12-15 09:47,,
18276081950,,Attended Piper Healthcare Conference 2023.,,,B,,,Yes,Petfolk,Josh Ruder,,,,,"Provider of veterinary care services intended to bridge the communication gap between pet owners and their vets. The company integrates everything pets and their parents need from scheduled on-site care to virtual visits, enabling pet owners to grow bonds with pet parents and vets who provide their services.",,123,2023-11-30 01:17,2023-12-15 09:47,,
18276961149,,Attended Piper Healthcare Conference 2023. Piper has won the mandate. ,,,A,,,Yes,Parcelshield,Josh Ruder,,,IL,Danville,"Developer of predictive surveillance software with the purpose of protecting critical package deliveries. The company's software includes finding potential route disruptions and coordinating successful deliveries, mongering shipments in real-time through a customer-facing surveillance total, thereby enabling pharmacies and pharmaceutical distributors to receive important package deliveries on time.",,100,2023-11-30 01:17,2023-12-15 09:50,,
